SiteID,site,veg_type,direction,gcc_value,transition_10,transition_25,transition_50
US-xWD,NEON.D09.WOOD.DP1.00033,GR,rising,gcc_90,5/11/19,5/18/19,5/28/19
US-xWD,NEON.D09.WOOD.DP1.00033,GR,rising,gcc_90,5/4/20,5/15/20,5/22/20
US-xWD,NEON.D09.WOOD.DP1.00033,GR,rising,gcc_90,4/29/21,5/11/21,5/18/21
US-xWD,NEON.D09.WOOD.DP1.00033,GR,rising,gcc_90,5/8/22,5/13/22,5/23/22
US-xWD,NEON.D09.WOOD.DP1.00033,GR,rising,gcc_90,5/11/23,5/15/23,5/23/23
US-xWD,NEON.D09.WOOD.DP1.00033,GR,falling,gcc_90,9/16/23,9/2/23,8/21/23
US-xWD,NEON.D09.WOOD.DP1.00033,GR,falling,gcc_90,9/3/22,8/27/22,7/31/22
US-xWD,NEON.D09.WOOD.DP1.00033,GR,falling,gcc_90,11/7/21,11/3/21,10/25/21
US-xWD,NEON.D09.WOOD.DP1.00033,GR,falling,gcc_90,9/19/20,9/13/20,9/5/20
US-xWD,NEON.D09.WOOD.DP1.00033,GR,falling,gcc_90,9/11/19,8/31/19,8/19/19
US-xWD,NEON.D09.WOOD.DP1.00033,GR,falling,gcc_90,9/26/18,9/11/18,7/30/18
US-xWD,NEON.D09.WOOD.DP1.00033,GR,falling,gcc_90,9/10/17,9/4/17,8/20/17
US-xCP,NEON.D10.CPER.DP1.00033,GR,rising,gcc_90,4/27/17,5/6/17,5/15/17
US-xCP,NEON.D10.CPER.DP1.00033,GR,rising,gcc_90,4/27/18,5/5/18,5/13/18
US-xCP,NEON.D10.CPER.DP1.00033,GR,rising,gcc_90,4/25/19,5/9/19,5/26/19
US-xCP,NEON.D10.CPER.DP1.00033,GR,rising,gcc_90,4/25/21,5/2/21,5/14/21
US-xCP,NEON.D10.CPER.DP1.00033,GR,rising,gcc_90,4/26/23,5/6/23,5/18/23
US-xCP,NEON.D10.CPER.DP1.00033,GR,falling,gcc_90,9/17/23,9/3/23,7/16/23
US-xCP,NEON.D10.CPER.DP1.00033,GR,falling,gcc_90,9/20/21,8/8/21,7/15/21
US-xCP,NEON.D10.CPER.DP1.00033,GR,falling,gcc_90,8/12/19,7/29/19,7/16/19
US-xCP,NEON.D10.CPER.DP1.00033,GR,falling,gcc_90,7/29/18,7/4/18,6/13/18
US-xCP,NEON.D10.CPER.DP1.00033,GR,falling,gcc_90,10/18/17,9/5/17,8/23/17
US-xRM,NEON.D10.RMNP.DP1.00033,EN,rising,gcc_90,3/7/17,3/13/17,5/9/17
US-xRM,NEON.D10.RMNP.DP1.00033,EN,rising,gcc_90,4/3/18,4/16/18,5/2/18
US-xRM,NEON.D10.RMNP.DP1.00033,EN,rising,gcc_90,3/31/19,4/8/19,4/22/19
US-xRM,NEON.D10.RMNP.DP1.00033,EN,rising,gcc_90,4/4/20,4/19/20,4/30/20
US-xRM,NEON.D10.RMNP.DP1.00033,EN,rising,gcc_90,3/31/21,4/19/21,5/4/21
US-xRM,NEON.D10.RMNP.DP1.00033,EN,rising,gcc_90,3/17/22,3/25/22,5/3/22
US-xRM,NEON.D10.RMNP.DP1.00033,EN,rising,gcc_90,4/3/23,4/12/23,5/3/23
US-xRM,NEON.D10.RMNP.DP1.00033,EN,falling,gcc_90,11/17/23,11/5/23,10/12/23
US-xRM,NEON.D10.RMNP.DP1.00033,EN,falling,gcc_90,11/13/22,11/3/22,10/16/22
US-xRM,NEON.D10.RMNP.DP1.00033,EN,falling,gcc_90,11/16/21,11/6/21,10/20/21
US-xRM,NEON.D10.RMNP.DP1.00033,EN,falling,gcc_90,11/27/20,11/20/20,10/27/20
US-xRM,NEON.D10.RMNP.DP1.00033,EN,falling,gcc_90,11/21/19,11/7/19,10/10/19
US-xRM,NEON.D10.RMNP.DP1.00033,EN,falling,gcc_90,11/15/18,10/23/18,10/13/18
US-xRM,NEON.D10.RMNP.DP1.00033,EN,falling,gcc_90,11/30/17,10/31/17,10/16/17
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,5/22/17,6/20/17,7/12/17
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,4/4/18,4/22/18,5/1/18
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,7/17/18,7/24/18,7/30/18
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,3/30/19,4/15/19,4/30/19
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,6/24/20,7/2/20,7/12/20
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,4/25/21,5/3/21,5/13/21
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,4/30/22,5/6/22,5/12/22
US-xSR,NEON.D10.STER.DP1.00033,AG,rising,gcc_90,5/29/23,6/8/23,6/15/23
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,8/22/23,8/20/23,8/16/23
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,9/6/22,8/29/22,8/15/22
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,7/3/21,6/25/21,6/18/21
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,8/30/20,8/26/20,8/19/20
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,9/2/19,8/25/19,8/19/19
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,9/10/18,9/5/18,9/1/18
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,6/8/18,6/5/18,6/2/18
US-xSR,NEON.D10.STER.DP1.00033,AG,falling,gcc_90,9/16/17,9/13/17,9/6/17
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,rising,gcc_90,3/21/17,3/26/17,4/1/17
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,falling,gcc_90,11/4/17,11/1/17,10/22/17
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,rising,gcc_90,3/27/18,4/9/18,4/15/18
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,rising,gcc_90,3/28/19,4/2/19,4/9/19
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,rising,gcc_90,3/21/20,3/27/20,4/4/20
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,rising,gcc_90,4/1/21,4/6/21,4/12/21
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,rising,gcc_90,4/9/22,4/13/22,4/18/22
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,rising,gcc_90,3/24/23,3/31/23,4/7/23
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,falling,gcc_90,11/13/23,11/8/23,10/4/23
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,falling,gcc_90,11/28/22,11/25/22,10/23/22
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,falling,gcc_90,11/14/21,11/10/21,10/30/21
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,falling,gcc_90,11/6/20,11/3/20,10/19/20
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,falling,gcc_90,10/27/19,10/21/19,10/4/19
US-xCL,NEON.D11.CLBJ.DP1.00033,DB,falling,gcc_90,11/14/18,11/5/18,10/21/18
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,rising,gcc_90,3/13/17,3/19/17,3/26/17
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,rising,gcc_90,3/31/18,4/6/18,4/16/18
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,rising,gcc_90,3/22/19,3/29/19,4/6/19
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,rising,gcc_90,3/13/20,3/19/20,3/28/20
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,rising,gcc_90,3/16/21,3/27/21,4/7/21
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,rising,gcc_90,3/29/22,4/6/22,4/14/22
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,rising,gcc_90,3/18/23,3/25/23,4/3/23
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,falling,gcc_90,11/28/23,11/19/23,10/28/23
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,falling,gcc_90,1/1/23,12/25/22,12/2/22
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,falling,gcc_90,12/27/21,11/20/21,11/6/21
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,falling,gcc_90,12/5/20,11/12/20,10/31/20
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,falling,gcc_90,12/5/19,11/9/19,10/4/19
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,falling,gcc_90,11/19/18,11/10/18,11/1/18
US-xCL,NEON.D11.CLBJ.DP1.00042,UN,falling,gcc_90,12/18/17,12/7/17,11/14/17
US-xAE,NEON.D11.OAES.DP1.00033,GR,rising,gcc_90,3/20/17,4/9/17,4/18/17
US-xAE,NEON.D11.OAES.DP1.00033,GR,rising,gcc_90,3/26/18,4/23/18,5/3/18
US-xAE,NEON.D11.OAES.DP1.00033,GR,rising,gcc_90,4/3/19,4/17/19,4/26/19
US-xAE,NEON.D11.OAES.DP1.00033,GR,rising,gcc_90,3/16/20,4/3/20,4/21/20
US-xAE,NEON.D11.OAES.DP1.00033,GR,rising,gcc_90,4/1/21,4/19/21,4/30/21
US-xAE,NEON.D11.OAES.DP1.00033,GR,rising,gcc_90,4/5/22,5/5/22,5/20/22
US-xAE,NEON.D11.OAES.DP1.00033,GR,rising,gcc_90,4/6/23,4/26/23,5/7/23
US-xAE,NEON.D11.OAES.DP1.00033,GR,falling,gcc_90,9/2/23,8/28/23,8/19/23
US-xAE,NEON.D11.OAES.DP1.00033,GR,falling,gcc_90,10/1/22,9/26/22,9/20/22
US-xAE,NEON.D11.OAES.DP1.00033,GR,falling,gcc_90,9/28/21,9/23/21,9/12/21
US-xAE,NEON.D11.OAES.DP1.00033,GR,falling,gcc_90,10/15/20,10/6/20,9/29/20
US-xAE,NEON.D11.OAES.DP1.00033,GR,falling,gcc_90,10/17/19,8/20/19,7/25/19
US-xAE,NEON.D11.OAES.DP1.00033,GR,falling,gcc_90,10/25/18,10/19/18,10/13/18
US-xAE,NEON.D11.OAES.DP1.00033,GR,falling,gcc_90,10/20/17,10/12/17,10/1/17
US-xAE,NEON.D11.OAES.DP1.00042,GR,rising,gcc_90,4/5/18,4/23/18,5/3/18
US-xAE,NEON.D11.OAES.DP1.00042,GR,rising,gcc_90,4/9/19,4/17/19,4/26/19
US-xAE,NEON.D11.OAES.DP1.00042,GR,rising,gcc_90,3/27/20,4/7/20,4/19/20
US-xAE,NEON.D11.OAES.DP1.00042,GR,rising,gcc_90,3/31/21,4/13/21,4/25/21
US-xAE,NEON.D11.OAES.DP1.00042,GR,rising,gcc_90,5/2/22,5/11/22,5/24/22
US-xAE,NEON.D11.OAES.DP1.00042,GR,rising,gcc_90,4/7/23,4/24/23,5/5/23
US-xAE,NEON.D11.OAES.DP1.00042,GR,falling,gcc_90,9/4/23,8/27/23,7/29/23
US-xAE,NEON.D11.OAES.DP1.00042,GR,falling,gcc_90,10/3/22,9/26/22,9/19/22
US-xAE,NEON.D11.OAES.DP1.00042,GR,falling,gcc_90,10/21/21,9/22/21,9/12/21
US-xAE,NEON.D11.OAES.DP1.00042,GR,falling,gcc_90,10/14/20,10/9/20,9/29/20
US-xAE,NEON.D11.OAES.DP1.00042,GR,falling,gcc_90,8/2/19,7/28/19,7/21/19
US-xAE,NEON.D11.OAES.DP1.00042,GR,falling,gcc_90,10/29/18,10/22/18,10/14/18
US-xAE,NEON.D11.OAES.DP1.00042,GR,falling,gcc_90,10/23/17,10/16/17,10/5/17
US-xYE,NEON.D12.YELL.DP1.00033,EN,rising,gcc_90,4/11/19,5/2/19,5/11/19
US-xYE,NEON.D12.YELL.DP1.00033,EN,rising,gcc_90,4/20/20,4/26/20,5/8/20
US-xYE,NEON.D12.YELL.DP1.00033,EN,rising,gcc_90,4/20/21,4/27/21,5/11/21
US-xYE,NEON.D12.YELL.DP1.00033,EN,rising,gcc_90,3/20/22,4/22/22,5/16/22
US-xYE,NEON.D12.YELL.DP1.00033,EN,rising,gcc_90,4/21/23,4/28/23,5/12/23
US-xYE,NEON.D12.YELL.DP1.00033,EN,falling,gcc_90,10/26/23,10/20/23,9/21/23
US-xYE,NEON.D12.YELL.DP1.00033,EN,falling,gcc_90,12/3/22,11/6/22,10/24/22
US-xYE,NEON.D12.YELL.DP1.00033,EN,falling,gcc_90,11/22/21,11/9/21,10/8/21
US-xYE,NEON.D12.YELL.DP1.00033,EN,falling,gcc_90,11/5/20,10/27/20,9/22/20
US-xYE,NEON.D12.YELL.DP1.00033,EN,falling,gcc_90,11/20/19,10/15/19,9/19/19
US-xYE,NEON.D12.YELL.DP1.00042,UN,rising,gcc_90,5/19/19,5/26/19,6/5/19
US-xYE,NEON.D12.YELL.DP1.00042,UN,rising,gcc_90,5/19/20,5/24/20,5/30/20
US-xYE,NEON.D12.YELL.DP1.00042,UN,rising,gcc_90,5/10/21,5/16/21,5/24/21
US-xYE,NEON.D12.YELL.DP1.00042,UN,rising,gcc_90,5/23/22,5/29/22,6/7/22
US-xYE,NEON.D12.YELL.DP1.00042,UN,rising,gcc_90,5/15/23,5/21/23,5/30/23
US-xYE,NEON.D12.YELL.DP1.00042,UN,falling,gcc_90,9/24/23,9/17/23,7/25/23
US-xYE,NEON.D12.YELL.DP1.00042,UN,falling,gcc_90,9/20/22,9/10/22,7/31/22
US-xYE,NEON.D12.YELL.DP1.00042,UN,falling,gcc_90,9/26/21,9/20/21,9/9/21
US-xYE,NEON.D12.YELL.DP1.00042,UN,falling,gcc_90,8/20/20,8/12/20,8/1/20
US-xYE,NEON.D12.YELL.DP1.00042,UN,falling,gcc_90,9/3/19,8/27/19,8/18/19
US-xMB,NEON.D13.MOAB.DP1.00033,GR,rising,gcc_90,4/10/19,4/15/19,4/23/19
US-xMB,NEON.D13.MOAB.DP1.00033,GR,rising,gcc_90,8/1/21,8/4/21,8/11/21
US-xMB,NEON.D13.MOAB.DP1.00033,GR,rising,gcc_90,4/24/23,4/27/23,5/4/23
US-xMB,NEON.D13.MOAB.DP1.00033,GR,falling,gcc_90,8/13/23,7/24/23,6/8/23
US-xMB,NEON.D13.MOAB.DP1.00033,GR,falling,gcc_90,11/28/21,9/29/21,9/21/21
US-xMB,NEON.D13.MOAB.DP1.00033,GR,falling,gcc_90,6/25/19,6/17/19,6/9/19
US-xMB,NEON.D13.MOAB.DP1.00042,GR,rising,gcc_90,4/8/19,4/13/19,4/21/19
US-xMB,NEON.D13.MOAB.DP1.00042,GR,rising,gcc_90,7/30/21,8/3/21,8/10/21
US-xMB,NEON.D13.MOAB.DP1.00042,GR,rising,gcc_90,4/23/23,4/27/23,5/3/23
US-xMB,NEON.D13.MOAB.DP1.00042,GR,falling,gcc_90,7/30/23,6/13/23,6/4/23
US-xMB,NEON.D13.MOAB.DP1.00042,GR,falling,gcc_90,12/15/21,10/19/21,9/23/21
US-xMB,NEON.D13.MOAB.DP1.00042,GR,falling,gcc_90,6/30/19,6/20/19,6/11/19
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/10/17,6/15/17,6/23/17
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,5/28/18,6/2/18,6/9/18
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/19/19,6/26/19,7/3/19
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,5/27/20,6/4/20,6/15/20
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/7/21,6/13/21,6/21/21
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/9/22,6/15/22,6/23/22
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/13/23,6/19/23,6/27/23
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/23/23,9/16/23,9/5/23
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/20/22,9/13/22,9/2/22
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/9/21,9/1/21,8/20/21
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/17/20,9/8/20,8/22/20
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/18/19,9/10/19,8/27/19
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/1/18,8/24/18,8/13/18
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/22/17,9/15/17,9/2/17
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/6/17,6/11/17,6/17/17
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,5/21/18,5/27/18,6/5/18
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/16/19,6/22/19,6/29/19
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,5/23/20,5/31/20,6/9/20
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/6/21,6/12/21,6/19/21
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/6/22,6/12/22,6/20/22
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/9/23,6/15/23,6/23/23
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/12/23,9/6/23,8/21/23
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/11/22,9/5/22,8/27/22
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/1/21,8/26/21,8/16/21
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,8/25/20,8/18/20,8/8/20
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/6/19,8/31/19,8/22/19
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,8/22/18,8/16/18,8/7/18
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,9/10/17,9/4/17,8/23/17
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/10/17,6/16/17,6/26/17
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/4/18,6/10/18,6/19/18
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/18/19,6/28/19,7/7/19
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,5/25/20,6/5/20,6/22/20
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/4/21,6/12/21,6/24/21
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/13/22,6/21/22,7/1/22
US-xNW,NEON.D13.NIWO.DP1.00033,TN,rising,gcc_90,6/13/23,6/22/23,7/3/23
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,10/29/23,10/10/23,9/22/23
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,10/28/22,10/10/22,9/22/22
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,10/16/21,10/4/21,9/20/21
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,10/17/20,10/3/20,9/17/20
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,10/18/19,10/8/19,9/24/19
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,10/7/18,9/27/18,9/8/18
US-xNW,NEON.D13.NIWO.DP1.00033,TN,falling,gcc_90,10/4/17,9/27/17,9/20/17
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/17/17,6/19/17,6/24/17
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/1/18,6/4/18,6/9/18
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/25/19,6/29/19,7/4/19
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/17/19,9/9/19,8/26/19
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/1/18,8/24/18,8/12/18
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/19/17,9/11/17,8/29/17
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/14/17,6/16/17,6/20/17
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,5/31/18,6/2/18,6/6/18
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/25/19,6/28/19,7/2/19
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/18/20,6/21/20,6/24/20
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/20/20,9/15/20,9/5/20
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/29/19,9/24/19,9/14/19
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/13/18,9/10/18,8/31/18
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/26/17,9/21/17,9/13/17
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/10/21,6/13/21,6/18/21
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/10/22,6/14/22,6/20/22
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/14/23,6/19/23,6/25/23
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/25/23,9/19/23,9/3/23
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/21/22,9/15/22,8/31/22
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/7/21,8/30/21,8/20/21
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/10/21,6/12/21,6/16/21
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/11/22,6/14/22,6/19/22
US-xNW,NEON.D13.NIWO.DP1.00042,TN,rising,gcc_90,6/17/23,6/20/23,6/25/23
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,10/2/23,9/27/23,9/20/23
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,10/3/22,9/29/22,9/23/22
US-xNW,NEON.D13.NIWO.DP1.00042,TN,falling,gcc_90,9/23/21,9/18/21,9/7/21
US-xJR,NEON.D14.JORN.DP1.00033,GR,rising,gcc_90,7/14/17,7/18/17,7/24/17
US-xJR,NEON.D14.JORN.DP1.00033,GR,rising,gcc_90,7/9/21,7/13/21,7/18/21
US-xJR,NEON.D14.JORN.DP1.00033,GR,falling,gcc_90,9/11/21,9/3/21,8/28/21
US-xJR,NEON.D14.JORN.DP1.00033,GR,falling,gcc_90,10/17/19,10/11/19,9/26/19
US-xJR,NEON.D14.JORN.DP1.00042,GR,rising,gcc_90,7/13/17,7/17/17,7/23/17
US-xJR,NEON.D14.JORN.DP1.00042,GR,rising,gcc_90,7/8/21,7/12/21,7/18/21
US-xJR,NEON.D14.JORN.DP1.00042,GR,falling,gcc_90,9/15/21,9/5/21,8/28/21
US-xJR,NEON.D14.JORN.DP1.00042,GR,falling,gcc_90,10/17/19,10/11/19,9/26/19
US-xSR,NEON.D14.SRER.DP1.00033,SH,rising,gcc_90,7/11/17,7/14/17,7/19/17
US-xSR,NEON.D14.SRER.DP1.00033,SH,rising,gcc_90,3/1/18,3/7/18,3/16/18
US-xSR,NEON.D14.SRER.DP1.00033,SH,rising,gcc_90,7/12/21,7/16/21,7/25/21
US-xSR,NEON.D14.SRER.DP1.00033,SH,rising,gcc_90,7/27/22,8/1/22,8/8/22
US-xSR,NEON.D14.SRER.DP1.00033,SH,falling,gcc_90,10/31/23,10/14/23,9/24/23
US-xSR,NEON.D14.SRER.DP1.00033,SH,falling,gcc_90,11/28/21,10/30/21,10/11/21
US-xSR,NEON.D14.SRER.DP1.00033,SH,falling,gcc_90,9/25/20,9/2/20,7/17/20
US-xSR,NEON.D14.SRER.DP1.00033,SH,falling,gcc_90,11/8/17,9/29/17,9/12/17
US-xSR,NEON.D14.SRER.DP1.00042,SH,rising,gcc_90,7/12/17,7/15/17,7/20/17
US-xSR,NEON.D14.SRER.DP1.00042,SH,rising,gcc_90,3/2/18,3/8/18,3/17/18
US-xSR,NEON.D14.SRER.DP1.00042,SH,rising,gcc_90,7/23/19,7/26/19,7/31/19
US-xSR,NEON.D14.SRER.DP1.00042,SH,rising,gcc_90,2/22/21,7/6/21,7/16/21
US-xSR,NEON.D14.SRER.DP1.00042,SH,rising,gcc_90,7/27/22,7/31/22,8/6/22
US-xSR,NEON.D14.SRER.DP1.00042,SH,rising,gcc_90,8/3/23,8/6/23,8/12/23
US-xSR,NEON.D14.SRER.DP1.00042,SH,falling,gcc_90,10/25/23,10/14/23,9/26/23
US-xSR,NEON.D14.SRER.DP1.00042,SH,falling,gcc_90,11/9/22,10/28/22,10/7/22
US-xSR,NEON.D14.SRER.DP1.00042,SH,falling,gcc_90,12/29/21,12/2/21,10/24/21
US-xSR,NEON.D14.SRER.DP1.00042,SH,falling,gcc_90,9/22/20,9/2/20,7/18/20
US-xSR,NEON.D14.SRER.DP1.00042,SH,falling,gcc_90,12/9/18,11/10/18,11/3/18
US-xSR,NEON.D14.SRER.DP1.00042,SH,falling,gcc_90,11/7/17,9/25/17,9/7/17
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,rising,gcc_90,3/24/17,4/12/17,5/1/17
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,rising,gcc_90,3/23/18,4/3/18,4/21/18
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,rising,gcc_90,3/19/19,4/1/19,4/14/19
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,rising,gcc_90,2/10/20,3/11/20,3/30/20
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,rising,gcc_90,3/14/22,3/20/22,3/25/22
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,rising,gcc_90,4/3/23,4/6/23,4/11/23
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,falling,gcc_90,9/19/23,8/18/23,7/16/23
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,falling,gcc_90,5/29/22,5/25/22,5/21/22
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,falling,gcc_90,12/1/21,11/25/21,11/20/21
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,falling,gcc_90,6/16/19,6/14/19,6/10/19
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,falling,gcc_90,6/18/18,6/8/18,5/29/18
US-xNQ,NEON.D15.ONAQ.DP1.00033,GR,falling,gcc_90,6/18/17,6/12/17,6/7/17
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,rising,gcc_90,3/9/17,3/16/17,4/3/17
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,rising,gcc_90,3/23/19,3/31/19,4/10/19
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,rising,gcc_90,3/21/22,3/25/22,4/2/22
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,falling,gcc_90,10/18/23,10/7/23,9/23/23
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,falling,gcc_90,9/16/19,7/15/19,6/12/19
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,falling,gcc_90,8/13/18,7/19/18,6/2/18
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,rising,gcc_90,3/10/17,3/20/17,4/8/17
